"Week.Ending","SKU","Dollars","Units","ARP"
2015-11-07,1314,59408.82,34742,1.71
2015-11-07,1119,4834.14,4278,1.13
2015-11-07,1120,20.25,45,0.45
2015-11-07,1122,22031.3,15194,1.45
2015-11-07,1124,5714786.22,1561417,3.66
2015-11-07,1125,252507.22,115829,2.18
2015-11-07,1315,0,0,0.1
2015-11-07,1316,2954.64,2841,1.04
2015-11-07,1317,9.6,24,0.4
2015-11-07,1127,2568189.39,800059,3.21
2015-11-07,1129,161240563.35,25233265,6.39
2015-11-07,1318,1647.82,1753,0.94
2015-11-07,1319,16488.24,11948,1.38
2015-11-07,1130,762218.26,290923,2.62
2015-11-07,1131,192079.68,92346,2.08
2015-11-07,1132,16488.24,11948,1.38
2015-11-07,1133,5566,4840,1.15
2015-11-07,1134,3.74,11,0.34
2015-11-07,1135,4133.8,3758,1.1
2015-11-07,1136,0,0,0.16
2015-11-07,1137,9.6,24,0.4
2015-11-07,1138,0,0,0
2015-11-07,1140,0,0,0
2015-11-07,1141,1.45,5,0.29
2015-11-07,1142,0,0,0.1
2015-11-07,1143,0,0,0.03
2015-11-07,1144,0,0,0.16
2015-11-07,1145,1.45,5,0.29
2015-11-07,1146,1.45,5,0.29
2015-11-07,1147,2954.64,2841,1.04
2015-11-07,1148,79704651.12,14032509,5.68
2015-11-07,1149,9487.8,7530,1.26
2015-11-07,1150,1013875.5,368682,2.75
2015-11-07,1151,0,0,0.1
2015-11-07,1152,536501.29,217207,2.47
2015-11-07,1153,2531372.8,791054,3.2
2015-11-07,1154,7374.95,6095,1.21
2015-11-07,1155,169589.28,83132,2.04
2015-11-07,1156,337.68,469,0.72
2015-11-07,1157,333005.4,146055,2.28
2015-11-07,1158,261510.09,119411,2.19
2015-11-07,1159,4834.14,4278,1.13
2015-11-07,1160,238.68,351,0.68
2015-11-07,1161,238.68,351,0.68
2015-11-07,1162,28571765.62,5964878,4.79
2015-11-07,1163,402030.95,171077,2.35
2015-11-07,1164,580285,232114,2.5
2015-11-07,1165,192079.68,92346,2.08
2015-11-07,1166,9.6,24,0.4
2015-11-07,1167,136926072.36,22013838,6.22
2015-11-07,1168,39340.8,24588,1.6
2015-11-07,1169,1475271.6,505230,2.92
2015-11-07,1170,300829.76,134299,2.24
2015-11-07,1171,2430505.8,764310,3.18
2015-11-07,1172,3508.53,3279,1.07
2015-11-07,1173,129166.05,66239,1.95
2015-11-07,1174,135067.52,68912,1.96
2015-11-07,1175,2016.63,2079,0.97
2015-11-07,1176,402030.95,171077,2.35
2015-11-07,1177,18440942.4,4144032,4.45
2015-11-07,1178,38,76,0.5
2015-11-07,1179,184681.26,89218,2.07
2015-11-07,1180,18300.39,12979,1.41
2015-11-07,1181,216388.4,102070,2.12
2015-11-07,1182,465.12,612,0.76
2015-11-07,1183,13446.9,10035,1.34
2015-11-07,1184,9.6,24,0.4
2015-11-07,1185,59408.82,34742,1.71
2015-11-07,1186,10605077.28,2612088,4.06
2015-11-07,1187,580285,232114,2.5
2015-11-07,1188,36475.88,23086,1.58
2015-11-07,1189,38,76,0.5
2015-11-07,1191,3272061.06,979659,3.34
2015-11-07,1192,3425479.68,1019488,3.36
2015-11-07,1194,3.74,11,0.34
2015-11-07,1195,38,76,0.5
2015-11-07,1198,6425.1,5445,1.18
2015-11-07,1199,38,76,0.5
2015-11-07,1201,693473.04,268788,2.58
2015-11-07,1320,7374.95,6095,1.21
2015-11-07,1202,106.8,178,0.6
2015-11-07,1203,28732.56,18903,1.52
2015-11-07,1204,2465.41,2441,1.01
2015-11-07,1205,65.45,119,0.55
2015-11-07,1206,0,0,0.1
2015-11-07,1207,9.6,24,0.4
2015-11-07,1208,106.8,178,0.6
2015-11-07,1210,22031.3,15194,1.45
2015-11-07,1212,22197258.36,4836004,4.59
2015-11-07,1213,1.45,5,0.29
2015-11-07,1321,122790.46,63622,1.93
2015-11-07,1214,1329.51,1461,0.91
2015-11-07,1215,2465.41,2441,1.01
2015-11-07,1216,337.68,469,0.72
2015-11-07,1322,20.25,45,0.45
2015-11-07,1323,3.74,11,0.34
2015-11-07,1217,238.68,351,0.68
2015-11-07,1218,169589.28,83132,2.04
2015-11-07,1219,22031.3,15194,1.45
2015-11-07,1324,0,0,0.03
2015-11-07,1220,105490.56,56112,1.88
2015-11-07,1325,1.45,5,0.29
2015-11-07,1222,135067.52,68912,1.96
2015-11-07,1223,337.68,469,0.72
2015-11-07,1224,16488.24,11948,1.38
2015-11-07,1225,0,0,0.16
2015-11-07,1226,65.45,119,0.55
2015-11-07,1227,9.6,24,0.4
2015-11-07,1326,6425.1,5445,1.18
2015-11-07,1228,1427858.43,490673,2.91
2015-11-07,1327,1186878.78,420879,2.82
2015-11-07,1328,0.22,1,0.22
2015-11-07,1229,1329.51,1461,0.91
2015-11-07,1230,302506434,42606540,7.1
2015-11-07,1231,5408238.99,1489873,3.63
2015-11-07,1232,13431593.24,3182842,4.22
2015-11-07,1233,4809659.68,1351028,3.56
2015-11-07,1234,5055387.74,1408186,3.59
2015-11-07,1235,71798.28,40564,1.77
2015-11-07,1236,2228744.67,712059,3.13
2015-11-07,1237,0,0,0.03
2015-11-07,1330,0.22,1,0.22
2015-11-07,1238,5209078.38,1442958,3.61
2015-11-07,1239,52000.46,31138,1.67
2015-11-07,1240,200613,95530,2.1
2015-11-07,1241,13446.9,10035,1.34
2015-11-07,1242,1329.51,1461,0.91
2015-11-07,1243,8350.47,6789,1.23
2015-11-07,1244,337.68,469,0.72
2015-11-07,1245,38,76,0.5
2015-11-07,1246,0,0,0.1
2015-11-07,1247,465.12,612,0.76
2015-11-07,1249,14915.12,10967,1.36
2015-11-07,1250,65.45,119,0.55
2015-11-07,1251,1329.51,1461,0.91
2015-11-07,1253,1.45,5,0.29
2015-11-07,1254,20.25,45,0.45
2015-11-07,1255,238.68,351,0.68
2015-11-07,1256,1647.82,1753,0.94
2015-11-07,1257,105490.56,56112,1.88
2015-11-07,1258,13446.9,10035,1.34
2015-11-07,1259,1801949.44,596672,3.02
2015-11-07,1260,1326384.85,462155,2.87
2015-11-07,1261,152714433.99,24125503,6.33
2015-11-07,1262,105490.56,56112,1.88
2015-11-07,1263,2069654.19,669791,3.09
2015-11-07,1264,0,0,0.03
2015-11-07,1265,536501.29,217207,2.47
2015-11-07,1266,2194957.44,703512,3.12
2015-11-07,1267,6425.1,5445,1.18
2015-11-07,1268,428071.56,179862,2.38
2015-11-07,1269,1329.51,1461,0.91
2015-11-07,1270,367290.8,158315,2.32
2015-11-07,1271,155320.74,77274,2.01
2015-11-07,1272,63364.71,36627,1.73
2015-11-07,1275,63364.71,36627,1.73
2015-11-07,1276,2597243.1,809110,3.21
2015-11-07,1277,95067.8,51388,1.85
2015-11-07,1278,26178956.08,5546389,4.72
2015-11-07,1329,337.68,469,0.72
2015-11-07,1280,281367.24,126742,2.22
2015-11-14,1001,1329.51,1461,0.91
2015-11-14,1002,624,780,0.8
2015-11-14,1003,55621.28,32912,1.69
2015-11-14,1004,820.68,977,0.84
2015-11-14,1005,163.2,255,0.64
2015-11-14,1006,1647.82,1753,0.94
2015-11-14,1007,0,0,0.16
2015-11-14,1009,59408.82,34742,1.71
2015-11-14,1281,238.68,351,0.68
2015-11-14,1010,3.74,11,0.34
2015-11-14,1011,65.45,119,0.55
2015-11-14,1282,9.6,24,0.4
2015-11-14,1013,13446.9,10035,1.34
2015-11-14,1014,4809659.68,1351028,3.56
2015-11-14,1015,565454.1,227090,2.49
2015-11-14,1016,0,0,0.1
2015-11-14,1283,13446.9,10035,1.34
2015-11-14,1284,238.68,351,0.68
2015-11-14,1018,20107.23,14061,1.43
2015-11-14,1020,22727014.18,4929938,4.61
2015-11-14,1022,727347.4,279749,2.6
2015-11-14,1285,465.12,612,0.76
2015-11-14,1286,4133.8,3758,1.1
2015-11-14,1023,38,76,0.5
2015-11-14,1024,38,76,0.5
2015-11-14,1025,2465.41,2441,1.01
2015-11-14,1026,465.12,612,0.76
2015-11-14,1027,9487.8,7530,1.26
2015-11-14,1028,28732.56,18903,1.52
2015-11-14,1029,465.12,612,0.76
2015-11-14,1030,200613,95530,2.1
2015-11-14,1031,1647.82,1753,0.94
2015-11-14,1032,337.68,469,0.72
2015-11-14,1033,1647.82,1753,0.94
2015-11-14,1035,24075.66,16378,1.47
2015-11-14,1038,0,0,0.1
2015-11-14,1039,610651.44,242322,2.52
2015-11-14,1044,65.45,119,0.55
2015-11-14,1046,0,0,0
2015-11-14,1047,89873.13,49111,1.83
2015-11-14,1048,9275531.82,2336406,3.97
2015-11-14,1049,0,0,0
2015-11-14,1050,65.45,119,0.55
2015-11-14,1051,7374.95,6095,1.21
2015-11-14,1052,111260.2,58558,1.9
2015-11-14,1053,105490.56,56112,1.88
2015-11-14,1054,41957842.08,8210928,5.11
2015-11-14,1055,48833.88,29418,1.66
2015-11-14,1287,1257679.35,441291,2.85
2015-11-14,1056,1.45,5,0.29
2015-11-14,1057,20.25,45,0.45
2015-11-14,1058,238.68,351,0.68
2015-11-14,1059,7374.95,6095,1.21
2015-11-14,1288,8350.47,6789,1.23
2015-11-14,1289,11989.12,9152,1.31
2015-11-14,1061,71798.28,40564,1.77
2015-11-14,1062,0,0,0
2015-11-14,1063,30810575.6,6352696,4.85
2015-11-14,1065,100458.27,53721,1.87
2015-11-14,1290,3508.53,3279,1.07
2015-11-14,1291,2999269.28,911632,3.29
2015-11-14,1068,20.25,45,0.45
2015-11-14,1069,1611165.6,542480,2.97
2015-11-14,1070,1329.51,1461,0.91
2015-11-14,1292,9.6,24,0.4
2015-11-14,1071,1647.82,1753,0.94
2015-11-14,1072,106.8,178,0.6
2015-11-14,1293,1.45,5,0.29
2015-11-14,1073,14594778.6,3409995,4.28
2015-11-14,1074,333005.4,146055,2.28
2015-11-14,1294,65.45,119,0.55
2015-11-14,1295,0,0,0.1
2015-11-14,1075,820.68,977,0.84
2015-11-14,1076,1046.61,1203,0.87
2015-11-14,1078,11989.12,9152,1.31
2015-11-14,1080,192079.68,92346,2.08
2015-11-14,1081,42618327.04,8323892,5.12
2015-11-14,1082,2016.63,2079,0.97
2015-11-14,1296,1647.82,1753,0.94
2015-11-14,1084,0.22,1,0.22
2015-11-14,1086,65.45,119,0.55
2015-11-14,1087,440567.82,184338,2.39
2015-11-14,1088,465.12,612,0.76
2015-11-14,1297,106.8,178,0.6
2015-11-14,1298,238.68,351,0.68
2015-11-14,1090,5209078.38,1442958,3.61
2015-11-14,1092,288175993.6,40934090,7.04
2015-11-14,1094,8817471.78,2237937,3.94
2015-11-14,1299,4133.8,3758,1.1
2015-11-14,1300,24075.66,16378,1.47
2015-11-14,1095,111260.2,58558,1.9
2015-11-14,1096,0.22,1,0.22
2015-11-14,1301,1.45,5,0.29
2015-11-14,1098,75858.26,42617,1.78
2015-11-14,1099,610651.44,242322,2.52
2015-11-14,1100,337.68,469,0.72
2015-11-14,1101,238.68,351,0.68
2015-11-14,1102,378657.62,162514,2.33
2015-11-14,1103,14915.12,10967,1.36
2015-11-14,1105,892262.24,331696,2.69
2015-11-14,1302,38,76,0.5
2015-11-14,1303,20.25,45,0.45
2015-11-14,1304,0,0,0.03
2015-11-14,1106,8350.47,6789,1.23
2015-11-14,1305,106.8,178,0.6
2015-11-14,1306,3.74,11,0.34
2015-11-14,1107,2848350.02,873727,3.26
2015-11-14,1108,1611165.6,542480,2.97
2015-11-14,1307,106.8,178,0.6
2015-11-14,1109,0,0,0
2015-11-14,1110,106.8,178,0.6
2015-11-14,1111,106.8,178,0.6
2015-11-14,1308,38,76,0.5
2015-11-14,1309,163.2,255,0.64
2015-11-14,1310,624,780,0.8
2015-11-14,1112,52000.46,31138,1.67
2015-11-14,1311,312246.12,138162,2.26
2015-11-14,1113,65.45,119,0.55
2015-11-14,1114,465.12,612,0.76
2015-11-14,1115,38,76,0.5
2015-11-14,1116,624,780,0.8
2015-11-14,1117,38,76,0.5
2015-11-14,1312,13446.9,10035,1.34
2015-11-14,1313,3.74,11,0.34
2015-11-14,1314,100458.27,53721,1.87
2015-11-14,1119,6425.1,5445,1.18
2015-11-14,1120,238.68,351,0.68
2015-11-14,1122,4834.14,4278,1.13
2015-11-14,1124,4016721.15,1164267,3.45
2015-11-14,1125,550862.56,222122,2.48
2015-11-14,1315,1.45,5,0.29
2015-11-14,1316,4834.14,4278,1.13
2015-11-14,1317,3.74,11,0.34
2015-11-14,1127,3348281.45,999487,3.35
2015-11-14,1129,160630369.47,25137773,6.39
2015-11-14,1318,5566,4840,1.15
2015-11-14,1319,20107.23,14061,1.43
2015-11-14,1130,494810.04,202791,2.44
2015-11-14,1131,42353.28,26144,1.62
2015-11-14,1132,3508.53,3279,1.07
2015-11-14,1133,624,780,0.8
2015-11-14,1134,20.25,45,0.45
2015-11-14,1135,2016.63,2079,0.97
2015-11-14,1136,0,0,0.03
2015-11-14,1137,0,0,0.1
2015-11-14,1138,0,0,0
2015-11-14,1141,624,780,0.8
2015-11-14,1143,9.6,24,0.4
2015-11-14,1144,0,0,0.1
2015-11-14,1145,163.2,255,0.64
2015-11-14,1146,20.25,45,0.45
2015-11-14,1147,1046.61,1203,0.87
2015-11-14,1148,82277542.67,14409377,5.71
2015-11-14,1149,4834.14,4278,1.13
2015-11-14,1150,1074405.44,387872,2.77
2015-11-14,1151,3.74,11,0.34
2015-11-14,1152,660584.96,258041,2.56
2015-11-14,1153,3766114.26,1101203,3.42
2015-11-14,1154,4834.14,4278,1.13
2015-11-14,1155,343696.94,150086,2.29
2015-11-14,1156,337.68,469,0.72
2015-11-14,1157,261510.09,119411,2.19
2015-11-14,1158,208408.92,98772,2.11
2015-11-14,1159,4133.8,3758,1.1
2015-11-14,1160,65.45,119,0.55
2015-11-14,1161,238.68,351,0.68
2015-11-14,1162,30348431.08,6270337,4.84
2015-11-14,1163,550862.56,222122,2.48
2015-11-14,1164,522373.62,212347,2.46
2015-11-14,1165,466224.14,193454,2.41
2015-11-14,1166,465.12,612,0.76
2015-11-14,1167,137910575.67,22136529,6.23
2015-11-14,1168,71798.28,40564,1.77
2015-11-14,1169,1583398.72,534932,2.96
2015-11-14,1170,951877.6,349955,2.72
2015-11-14,1171,3071801.7,930849,3.3
2015-11-14,1172,4834.14,4278,1.13
2015-11-14,1173,233999.55,108837,2.15
2015-11-14,1174,59408.82,34742,1.71
2015-11-14,1175,1046.61,1203,0.87
2015-11-14,1176,343696.94,150086,2.29
2015-11-14,1177,22331794.8,4854738,4.6
2015-11-14,1178,820.68,977,0.84
2015-11-14,1179,161951.48,80174,2.02
2015-11-14,1180,39340.8,24588,1.6
2015-11-14,1181,169589.28,83132,2.04
2015-11-14,1182,337.68,469,0.72
2015-11-14,1183,24075.66,16378,1.47
2015-11-14,1184,20.25,45,0.45
2015-11-14,1185,48833.88,29418,1.66
2015-11-14,1186,20611014.34,4539871,4.54
2015-11-14,1187,242578.8,112305,2.16
2015-11-14,1188,45516.56,27754,1.64
2015-11-14,1189,337.68,469,0.72
2015-11-14,1191,3593416.95,1060005,3.39
2015-11-14,1192,5209078.38,1442958,3.61
2015-11-14,1193,0,0,0
2015-11-14,1194,0,0,0.16
2015-11-14,1195,3.74,11,0.34
2015-11-14,1196,0,0,0
2015-11-14,1198,3508.53,3279,1.07
2015-11-14,1199,163.2,255,0.64
2015-11-14,1201,626195.24,247508,2.53
2015-11-14,1320,465.12,612,0.76
2015-11-14,1202,1.45,5,0.29
2015-11-14,1203,18300.39,12979,1.41
2015-11-14,1204,7374.95,6095,1.21
2015-11-14,1205,3.74,11,0.34
2015-11-14,1206,0.22,1,0.22
2015-11-14,1207,0.22,1,0.22
2015-11-14,1208,0.22,1,0.22
2015-11-14,1210,22031.3,15194,1.45
2015-11-14,1212,27972515.43,5864259,4.77
2015-11-14,1213,0,0,0.16
2015-11-14,1321,312246.12,138162,2.26
2015-11-14,1214,14915.12,10967,1.36
2015-11-14,1215,7374.95,6095,1.21
2015-11-14,1216,624,780,0.8
2015-11-14,1322,9.6,24,0.4
2015-11-14,1323,3.74,11,0.34
2015-11-14,1217,820.68,977,0.84
2015-11-14,1218,216388.4,102070,2.12
2015-11-14,1219,31175.76,20244,1.54
2015-11-14,1324,0,0,0.16
2015-11-14,1220,322521.6,142080,2.27
2015-11-14,1325,0,0,0.16
2015-11-14,1222,208408.92,98772,2.11
2015-11-14,1223,1647.82,1753,0.94
2015-11-14,1224,11989.12,9152,1.31
2015-11-14,1226,0.22,1,0.22
2015-11-14,1227,9.6,24,0.4
2015-11-14,1326,1329.51,1461,0.91
2015-11-14,1228,1475271.6,505230,2.92
2015-11-14,1327,931744.07,343817,2.71
2015-11-14,1328,106.8,178,0.6
2015-11-14,1229,7374.95,6095,1.21
2015-11-14,1230,336894220.53,46596711,7.23
2015-11-14,1231,5611561.1,1537414,3.65
2015-11-14,1232,17541039.62,3968561,4.42
2015-11-14,1233,7240268.73,1900333,3.81
2015-11-14,1234,6200660.27,1671337,3.71
2015-11-14,1235,129166.05,66239,1.95
2015-11-14,1236,3187213.28,960004,3.32
2015-11-14,1237,0,0,0.1
2015-11-14,1330,0,0,0.1
2015-11-14,1238,5670789.36,1549396,3.66
2015-11-14,1239,22031.3,15194,1.45
2015-11-14,1240,428071.56,179862,2.38
2015-11-14,1241,36475.88,23086,1.58
2015-11-14,1242,820.68,977,0.84
2015-11-14,1243,42353.28,26144,1.62
2015-11-14,1244,65.45,119,0.55
2015-11-14,1245,1647.82,1753,0.94
2015-11-14,1246,0,0,0.03
2015-11-14,1247,238.68,351,0.68
2015-11-14,1249,106.8,178,0.6
2015-11-14,1250,3.74,11,0.34
2015-11-14,1251,3508.53,3279,1.07
2015-11-14,1253,0,0,0.1
2015-11-14,1254,9.6,24,0.4
2015-11-14,1255,20.25,45,0.45
2015-11-14,1256,624,780,0.8
2015-11-14,1257,52000.46,31138,1.67
2015-11-14,1258,3508.53,3279,1.07
2015-11-14,1259,1862267.52,612588,3.04
2015-11-14,1260,798095.76,302309,2.64
2015-11-14,1261,161037092.97,25201423,6.39
2015-11-14,1262,141851.16,71642,1.98
2015-11-14,1263,2324627.55,737977,3.15
2015-11-14,1264,0,0,0.03
2015-11-14,1265,710286.78,274242,2.59
2015-11-14,1266,1948669.2,636820,3.06
2015-11-14,1267,2465.41,2441,1.01
2015-11-14,1268,762218.26,290923,2.62
2015-11-14,1269,5566,4840,1.15
2015-11-14,1270,402030.95,171077,2.35
2015-11-14,1271,161951.48,80174,2.02
2015-11-14,1272,18300.39,12979,1.41
2015-11-14,1275,75858.26,42617,1.78
2015-11-14,1276,1980125.44,644992,3.07
2015-11-14,1277,105490.56,56112,1.88
2015-11-14,1278,26851393.74,5664851,4.74
2015-11-14,1329,624,780,0.8
2015-11-14,1280,242578.8,112305,2.16
2015-11-21,1001,337.68,469,0.72
2015-11-21,1002,238.68,351,0.68
2015-11-21,1003,2954.64,2841,1.04
2015-11-21,1004,238.68,351,0.68
2015-11-21,1005,238.68,351,0.68
2015-11-21,1006,4133.8,3758,1.1
2015-11-21,1007,0.22,1,0.22
2015-11-21,1009,36475.88,23086,1.58
2015-11-21,1281,624,780,0.8
2015-11-21,1010,163.2,255,0.64
2015-11-21,1011,0,0,0.16
2015-11-21,1282,337.68,469,0.72
2015-11-21,1013,6425.1,5445,1.18
2015-11-21,1014,7549681.92,1966063,3.84
2015-11-21,1015,595349.41,237191,2.51
2015-11-21,1016,9.6,24,0.4
2015-11-21,1283,4133.8,3758,1.1
2015-11-21,1284,1647.82,1753,0.94
2015-11-21,1018,71798.28,40564,1.77
2015-11-21,1020,25938445.71,5507101,4.71
2015-11-21,1022,626195.24,247508,2.53
2015-11-21,1285,3508.53,3279,1.07
2015-11-21,1286,624,780,0.8
2015-11-21,1023,9.6,24,0.4
2015-11-21,1024,38,76,0.5
2015-11-21,1025,2954.64,2841,1.04
2015-11-21,1026,9.6,24,0.4
2015-11-21,1027,42353.28,26144,1.62
2015-11-21,1028,9487.8,7530,1.26
2015-11-21,1029,820.68,977,0.84
2015-11-21,1030,169589.28,83132,2.04
2015-11-21,1031,1329.51,1461,0.91
2015-11-21,1032,106.8,178,0.6
2015-11-21,1033,238.68,351,0.68
2015-11-21,1035,9487.8,7530,1.26
2015-11-21,1038,1.45,5,0.29
2015-11-21,1039,834989.96,313906,2.66
2015-11-21,1044,238.68,351,0.68
2015-11-21,1047,71798.28,40564,1.77
2015-11-21,1048,8096202,2086650,3.88
2015-11-21,1050,3.74,11,0.34
2015-11-21,1051,5566,4840,1.15
2015-11-21,1052,135067.52,68912,1.96
2015-11-21,1053,200613,95530,2.1
2015-11-21,1054,47440342.72,9105632,5.21
2015-11-21,1055,16488.24,11948,1.38
2015-11-21,1287,1163834.56,414176,2.81
2015-11-21,1056,163.2,255,0.64
2015-11-21,1057,0,0,0.1
2015-11-21,1058,0,0,0.16
2015-11-21,1059,624,780,0.8
2015-11-21,1288,36475.88,23086,1.58
2015-11-21,1289,14915.12,10967,1.36
2015-11-21,1061,111260.2,58558,1.9
2015-11-21,1063,33241107.53,6770083,4.91
2015-11-21,1065,95067.8,51388,1.85
2015-11-21,1290,4834.14,4278,1.13
2015-11-21,1291,3040022.7,921219,3.3
2015-11-21,1068,163.2,255,0.64
2015-11-21,1069,610651.44,242322,2.52
2015-11-21,1070,2016.63,2079,0.97
2015-11-21,1292,1.45,5,0.29
2015-11-21,1071,3508.53,3279,1.07
2015-11-21,1072,9.6,24,0.4
2015-11-21,1293,0,0,0.16
2015-11-21,1073,22640166.39,4911099,4.61
2015-11-21,1074,466224.14,193454,2.41
2015-11-21,1294,20.25,45,0.45
2015-11-21,1295,65.45,119,0.55
2015-11-21,1075,65.45,119,0.55
2015-11-21,1076,465.12,612,0.76
2015-11-21,1078,11989.12,9152,1.31
2015-11-21,1080,176599.3,86146,2.05
2015-11-21,1081,43602167.68,8482912,5.14
2015-11-21,1082,337.68,469,0.72
2015-11-21,1296,820.68,977,0.84
2015-11-21,1084,1.45,5,0.29
2015-11-21,1086,820.68,977,0.84
2015-11-21,1087,233999.55,108837,2.15
2015-11-21,1088,163.2,255,0.64
2015-11-21,1297,106.8,178,0.6
2015-11-21,1298,6425.1,5445,1.18
2015-11-21,1089,0,0,0
2015-11-21,1090,4904362.47,1373771,3.57
2015-11-21,1092,246617404.74,35950059,6.86
2015-11-21,1094,5985552.69,1622101,3.69
2015-11-21,1299,5566,4840,1.15
2015-11-21,1300,161951.48,80174,2.02
2015-11-21,1095,63364.71,36627,1.73
2015-11-21,1096,0,0,0.03
2015-11-21,1301,20.25,45,0.45
2015-11-21,1098,52000.46,31138,1.67
2015-11-21,1099,798095.76,302309,2.64
2015-11-21,1100,465.12,612,0.76
2015-11-21,1101,38,76,0.5
2015-11-21,1102,261510.09,119411,2.19
2015-11-21,1103,820.68,977,0.84
2015-11-21,1104,0,0,0
2015-11-21,1105,1233798.24,434436,2.84
2015-11-21,1302,0.22,1,0.22
2015-11-21,1303,9.6,24,0.4
2015-11-21,1304,0,0,0
2015-11-21,1106,14915.12,10967,1.36
2015-11-21,1305,238.68,351,0.68
2015-11-21,1306,337.68,469,0.72
2015-11-21,1107,2297266.65,729291,3.15
2015-11-21,1108,1662011.56,557722,2.98
2015-11-21,1307,465.12,612,0.76
2015-11-21,1110,238.68,351,0.68
2015-11-21,1111,3.74,11,0.34
2015-11-21,1308,65.45,119,0.55
2015-11-21,1309,38,76,0.5
2015-11-21,1310,5566,4840,1.15
2015-11-21,1112,31175.76,20244,1.54
2015-11-21,1311,322521.6,142080,2.27
2015-11-21,1113,1.45,5,0.29
2015-11-21,1114,4834.14,4278,1.13
2015-11-21,1115,9.6,24,0.4
2015-11-21,1116,38,76,0.5
2015-11-21,1117,38,76,0.5
2015-11-21,1312,26244.86,17614,1.49
2015-11-21,1313,0.22,1,0.22
2015-11-21,1314,24075.66,16378,1.47
2015-11-21,1119,2954.64,2841,1.04
2015-11-21,1120,106.8,178,0.6
2015-11-21,1122,7374.95,6095,1.21
2015-11-21,1124,7240268.73,1900333,3.81
2015-11-21,1125,644504.85,252747,2.55
2015-11-21,1315,20.25,45,0.45
2015-11-21,1316,8350.47,6789,1.23
2015-11-21,1317,65.45,119,0.55
2015-11-21,1127,5055387.74,1408186,3.59
2015-11-21,1129,203182200.56,30599729,6.64
2015-11-21,1318,1647.82,1753,0.94
2015-11-21,1319,4133.8,3758,1.1
2015-11-21,1130,660584.96,258041,2.56
2015-11-21,1131,20107.23,14061,1.43
2015-11-21,1132,624,780,0.8
2015-11-21,1133,1046.61,1203,0.87
2015-11-21,1134,65.45,119,0.55
2015-11-21,1135,1329.51,1461,0.91
2015-11-21,1136,0,0,0.1
2015-11-21,1137,0,0,0.1
2015-11-21,1138,0,0,0.16
2015-11-21,1141,0,0,0.16
2015-11-21,1142,0,0,0.16
2015-11-21,1143,38,76,0.5
2015-11-21,1144,0,0,0
2015-11-21,1145,337.68,469,0.72
2015-11-21,1146,106.8,178,0.6
2015-11-21,1147,18300.39,12979,1.41
2015-11-21,1148,95580649.26,16310691,5.86
2015-11-21,1149,8350.47,6789,1.23
2015-11-21,1150,972278.58,356146,2.73
2015-11-21,1151,0.22,1,0.22
2015-11-21,1152,428071.56,179862,2.38
2015-11-21,1153,2228744.67,712059,3.13
2015-11-21,1154,2465.41,2441,1.01
2015-11-21,1155,155320.74,77274,2.01
2015-11-21,1156,1046.61,1203,0.87
2015-11-21,1157,176599.3,86146,2.05
2015-11-21,1158,233999.55,108837,2.15
2015-11-21,1159,2016.63,2079,0.97
2015-11-21,1160,2016.63,2079,0.97
2015-11-21,1161,624,780,0.8
2015-11-21,1162,26945387.94,5684681,4.74
2015-11-21,1163,710286.78,274242,2.59
2015-11-21,1164,595349.41,237191,2.51
2015-11-21,1165,356139.63,154173,2.31
2015-11-21,1166,3.74,11,0.34
2015-11-21,1167,125461551.43,20466811,6.13
2015-11-21,1168,36475.88,23086,1.58
2015-11-21,1169,1748650.47,580947,3.01
2015-11-21,1170,1096354.16,394372,2.78
2015-11-21,1171,2778883.25,855041,3.25
2015-11-21,1172,3508.53,3279,1.07
2015-11-21,1173,155320.74,77274,2.01
2015-11-21,1174,36475.88,23086,1.58
2015-11-21,1175,820.68,977,0.84
2015-11-21,1176,428071.56,179862,2.38
2015-11-21,1177,19531287,4340286,4.5
2015-11-21,1178,624,780,0.8
2015-11-21,1179,356139.63,154173,2.31
2015-11-21,1180,26244.86,17614,1.49
2015-11-21,1181,270705.6,123048,2.2
2015-11-21,1182,163.2,255,0.64
2015-11-21,1183,8350.47,6789,1.23
2015-11-21,1184,3.74,11,0.34
2015-11-21,1185,16488.24,11948,1.38
2015-11-21,1186,12415495.29,2977337,4.17
2015-11-21,1187,270705.6,123048,2.2
2015-11-21,1188,89873.13,49111,1.83
2015-11-21,1189,1329.51,1461,0.91
2015-11-21,1191,2494876.67,782093,3.19
2015-11-21,1192,3766114.26,1101203,3.42
2015-11-21,1194,624,780,0.8
2015-11-21,1195,3.74,11,0.34
2015-11-21,1198,5566,4840,1.15
2015-11-21,1199,9.6,24,0.4
2015-11-21,1201,550862.56,222122,2.48
2015-11-21,1320,11989.12,9152,1.31
2015-11-21,1202,106.8,178,0.6
2015-11-21,1203,20107.23,14061,1.43
